timestamp,ADXL1_x,ADXL1_y,ADXL1_z,ADXL2_x,ADXL2_y,ADXL2_z,AN1,AN2
11:01:37.150,0.03,1.03,0.0,0.0,1.0,-0.03,67,105
11:01:37.161,0.0,1.0,0.0,0.0,1.0,-0.06,99,117
11:01:37.171,0.03,1.0,-0.03,0.06,1.09,-0.09,63,106
11:01:37.181,0.0,1.03,-0.03,0.03,1.03,-0.09,86,146
11:01:37.191,0.03,1.03,-0.03,0.03,1.0,-0.12,71,93
11:01:37.205,0.03,1.03,-0.03,0.03,1.0,-0.09,94,88
11:01:37.211,0.03,1.0,-0.06,0.03,0.97,0.0,63,139
11:01:37.223,0.0,1.06,0.0,0.03,1.0,0.0,98,140
11:01:37.231,0.06,1.0,-0.03,0.06,0.97,-0.03,63,115
11:01:37.242,0.03,1.0,0.0,-0.03,1.03,-0.03,55,137
11:01:37.253,0.06,1.03,-0.03,0.03,1.03,-0.09,68,183
11:01:37.262,0.03,1.03,0.0,0.0,1.0,-0.03,93,71
11:01:37.271,0.03,1.03,-0.03,0.03,1.0,-0.03,54,151
11:01:37.283,0.0,1.0,0.0,0.06,1.06,-0.03,93,171
11:01:37.291,0.03,1.09,-0.03,0.03,1.03,-0.06,75,132
11:01:37.301,0.03,1.03,0.0,0.0,1.03,-0.06,104,43
11:01:37.311,0.03,1.06,-0.03,0.03,0.97,-0.09,71,137
11:01:37.321,0.03,1.03,0.0,0.03,1.03,-0.06,91,107
11:01:37.331,0.03,1.06,-0.03,0.03,0.97,0.0,83,111
11:01:37.341,0.03,1.06,-0.03,0.0,1.06,0.0,90,73
11:01:37.351,0.03,1.03,-0.03,0.0,0.97,-0.03,72,189
11:01:37.361,0.0,1.03,0.0,-0.03,0.94,0.03,78,75
11:01:37.371,0.0,1.06,-0.03,0.03,0.97,-0.03,69,139
11:01:37.381,0.03,1.03,0.0,0.0,0.97,-0.06,82,83
11:01:37.391,0.0,1.03,-0.06,0.0,1.0,-0.09,76,121
11:01:37.400,0.06,1.0,0.0,-0.03,1.0,0.0,89,109
11:01:37.417,0.03,1.06,-0.06,0.03,1.06,-0.09,79,167
11:01:37.425,0.0,1.0,0.03,0.0,1.0,-0.12,85,99
11:01:37.431,0.0,1.03,0.0,0.03,0.97,-0.06,76,136
11:01:37.440,0.0,1.0,-0.03,-0.03,0.97,-0.06,72,60
11:01:37.451,0.0,1.03,0.0,0.03,1.03,-0.03,73,181
11:01:37.461,0.03,1.0,-0.03,0.0,1.06,-0.03,78,71
11:01:37.474,0.03,1.06,0.0,0.06,1.09,-0.09,87,126
11:01:37.481,0.06,1.0,-0.03,0.03,1.06,-0.12,83,117
11:01:37.491,0.03,1.03,-0.03,0.0,1.0,-0.09,74,104
11:01:37.501,0.03,1.03,-0.03,0.0,0.97,-0.09,84,83
11:01:37.516,0.03,1.06,-0.03,0.03,1.0,-0.03,73,155
11:01:37.525,0.03,1.03,-0.03,0.03,0.94,-0.03,85,138
11:01:37.531,0.03,1.03,-0.03,-0.03,1.0,0.0,77,85
11:01:37.541,0.03,1.03,-0.03,0.03,1.03,-0.06,109,71
11:01:37.551,0.03,1.03,0.0,0.03,1.06,-0.09,84,159
11:01:37.561,0.03,1.0,-0.03,0.03,1.03,-0.09,82,59
11:01:37.572,0.03,1.06,0.0,0.06,1.0,-0.06,75,111
11:01:37.581,0.03,1.03,-0.03,0.0,1.03,-0.06,77,156
11:01:37.591,0.03,1.06,0.0,0.0,0.94,-0.03,75,185
11:01:37.602,0.03,1.0,-0.03,0.03,0.94,-0.06,77,101
11:01:37.611,0.03,1.06,0.03,0.0,1.0,-0.03,78,105
11:01:37.621,0.03,1.03,-0.06,0.03,1.0,-0.06,83,122
11:01:37.630,0.03,1.03,0.03,0.0,0.94,-0.03,75,134
11:01:37.640,0.03,1.0,-0.06,0.06,1.0,-0.03,91,143
11:01:37.650,0.03,1.06,-0.03,0.03,1.0,-0.06,69,117
11:01:37.660,0.06,1.03,-0.03,0.03,0.97,-0.06,88,115
11:01:37.670,0.03,1.03,-0.03,0.0,1.03,-0.06,70,103
11:01:37.680,0.03,1.03,-0.03,0.0,0.97,-0.03,85,108
11:01:37.691,0.06,1.06,0.0,0.0,0.97,-0.06,70,137
11:01:37.717,0.0,1.06,-0.03,0.03,0.97,-0.06,101,166
11:01:37.717,0.03,0.97,-0.03,0.0,1.03,-0.03,71,147
11:01:37.721,0.03,1.03,-0.03,0.03,1.06,-0.03,98,125
11:01:37.730,0.03,1.0,-0.03,0.06,1.0,-0.06,59,85
11:01:37.740,0.03,1.06,-0.03,0.03,0.94,-0.03,101,119
11:01:37.750,0.03,0.97,0.0,0.0,1.0,-0.06,63,137
11:01:37.760,0.0,1.06,0.0,0.03,1.03,-0.03,103,128
11:01:37.770,0.03,0.97,-0.03,0.03,0.97,-0.03,60,59
11:01:37.780,0.0,1.06,0.0,0.0,1.03,-0.03,57,207
11:01:37.791,0.06,1.0,-0.03,0.03,1.0,-0.06,58,57
11:01:37.800,0.03,1.03,-0.03,0.03,1.06,-0.03,93,103
11:01:37.810,0.03,1.0,0.0,0.0,1.0,-0.06,95,107
11:01:37.820,0.0,1.06,0.0,0.03,1.0,-0.03,74,200
11:01:37.830,0.03,1.0,0.0,0.0,1.0,-0.06,69,27
11:01:37.840,0.0,1.06,0.0,0.06,1.03,-0.06,103,116
11:01:37.850,0.03,1.03,-0.03,0.0,1.03,-0.06,68,187
11:01:37.860,0.03,1.06,-0.03,0.03,1.06,-0.09,111,84
11:01:37.870,0.06,1.0,0.0,0.0,1.0,-0.09,75,23
11:01:37.880,0.03,1.03,-0.03,0.03,1.0,-0.09,106,117
11:01:37.890,0.03,1.0,0.0,0.03,0.94,-0.06,75,188
11:01:37.900,0.06,1.03,-0.03,0.03,1.0,-0.06,91,91
11:01:37.910,0.03,1.03,0.0,0.06,0.97,-0.03,69,105
11:01:37.921,0.03,1.06,-0.03,0.03,0.97,-0.03,99,203
11:01:37.932,0.03,1.0,0.0,0.06,0.97,-0.03,74,133
11:01:37.941,0.03,1.06,-0.03,0.0,1.03,-0.03,72,51
11:01:37.951,0.06,1.0,-0.03,-0.03,1.0,-0.09,63,125
11:01:37.961,0.03,1.03,0.0,0.03,0.97,-0.03,91,250
11:01:37.971,0.03,1.0,0.0,0.0,0.94,-0.06,71,141
11:01:37.981,0.0,1.03,0.0,0.0,1.0,-0.06,80,0
11:01:37.991,0.03,1.03,-0.03,0.06,1.0,-0.09,74,217
11:01:38.001,0.0,1.0,0.0,0.0,0.97,0.0,85,149
11:01:38.011,0.03,1.0,-0.03,0.0,0.97,-0.06,61,76
11:01:38.020,0.0,1.06,0.03,-0.03,1.06,0.0,90,104
11:01:38.034,0.03,1.03,-0.06,0.06,1.0,0.0,111,110
11:01:38.041,0.03,1.0,0.03,0.0,1.0,0.0,94,140
11:01:38.051,0.03,1.0,-0.06,0.03,0.97,-0.09,73,57
11:01:38.063,0.03,1.03,0.0,0.0,1.0,-0.09,93,38
11:01:38.071,0.03,1.0,-0.03,0.06,0.97,-0.06,69,207
11:01:38.081,0.03,1.0,0.03,-0.03,1.03,-0.06,79,133
11:01:38.090,0.03,1.06,-0.03,0.0,1.0,-0.03,71,124
11:01:38.101,0.03,1.0,0.0,0.03,1.06,-0.06,85,116
11:01:38.111,0.03,1.06,-0.03,0.03,0.97,-0.09,75,175
11:01:38.121,0.03,1.03,0.0,-0.03,1.0,0.0,16,51
11:01:38.131,0.03,1.03,0.0,0.03,1.0,-0.03,78,143
11:01:38.140,0.03,1.03,-0.03,0.0,0.94,-0.06,87,146
11:01:38.150,0.0,1.03,0.0,0.06,1.03,-0.03,67,203
11:01:38.160,0.0,1.03,0.0,-0.03,1.06,-0.03,78,101
11:01:38.170,0.06,1.03,-0.03,0.03,1.03,-0.12,71,89
11:01:38.180,0.06,1.0,0.0,0.0,1.03,-0.06,31,148
11:01:38.190,0.03,1.09,-0.03,0.0,1.0,-0.06,83,165
11:01:38.202,0.03,1.03,0.0,0.0,1.06,-0.09,89,46
11:01:38.211,0.03,1.03,-0.03,0.06,1.03,-0.09,71,159
11:01:38.221,0.0,1.03,0.0,0.03,1.03,-0.03,83,149
11:01:38.231,0.06,1.06,-0.06,0.0,0.97,-0.06,69,183
11:01:38.241,0.03,0.94,0.0,0.0,1.03,-0.06,88,58
11:01:38.251,0.0,1.0,0.0,0.09,1.03,-0.09,79,118
11:01:38.261,0.03,1.06,-0.03,0.0,1.03,-0.09,79,120
11:01:38.271,0.03,1.0,-0.03,0.03,1.0,-0.03,71,103
11:01:38.281,0.03,1.0,-0.03,0.0,1.06,-0.03,111,106
11:01:38.291,0.03,1.0,0.0,0.03,0.97,-0.03,61,151
11:01:38.322,0.03,1.06,-0.03,0.0,0.97,0.03,91,117
11:01:38.323,0.03,0.97,-0.03,0.0,1.0,-0.06,64,115
11:01:38.323,0.0,1.03,-0.03,0.06,0.97,-0.03,90,211
11:01:38.331,0.03,1.03,0.0,0.06,1.03,-0.06,68,187
11:01:38.343,0.03,1.03,-0.03,0.16,1.0,-0.09,98,85
11:01:38.351,0.06,1.03,-0.03,0.28,1.03,-0.03,78,33
11:01:38.361,0.03,1.03,0.0,0.16,0.97,-0.06,86,139
11:01:38.372,0.0,1.03,-0.03,0.09,0.94,-0.09,76,223
11:01:38.381,0.03,1.03,-0.03,-0.06,1.0,-0.03,84,83
11:01:38.391,0.03,1.03,0.0,-0.06,1.16,-0.09,70,92
11:01:38.402,0.03,1.06,-0.03,0.12,1.09,-0.06,57,139
11:01:38.410,0.03,1.03,0.0,0.0,0.97,-0.03,61,151
11:01:38.421,0.03,1.06,-0.03,0.06,0.97,-0.06,93,168
11:01:38.430,0.03,1.03,0.0,0.0,1.0,0.0,89,107
11:01:38.441,0.0,1.03,-0.03,0.03,0.94,-0.06,91,155
11:01:38.451,0.03,1.0,0.03,-0.09,0.97,-0.03,61,19
11:01:38.462,0.03,1.09,-0.03,-0.03,1.0,-0.12,91,147
11:01:38.471,0.06,1.03,0.0,-0.03,1.06,-0.03,69,147
11:01:38.481,0.03,1.03,-0.03,0.03,1.09,-0.06,89,235
11:01:38.491,0.03,1.0,0.0,0.03,1.03,-0.09,63,77
11:01:38.501,0.03,1.06,-0.03,0.03,1.06,-0.09,93,115
11:01:38.511,0.03,1.0,-0.03,-0.06,1.0,0.03,73,187
