timestamp,ADXL1_x,ADXL1_y,ADXL1_z,ADXL2_x,ADXL2_y,ADXL2_z,AN1,AN2
11:16:00.488,0.03,1.03,0.0,0.03,1.0,-0.06,77,107
11:16:00.498,0.03,1.06,-0.06,0.03,0.97,-0.06,79,165
11:16:00.508,0.03,1.06,0.0,0.0,1.06,-0.06,57,69
11:16:00.519,0.03,1.03,-0.03,0.06,1.03,-0.09,92,140
11:16:00.529,0.03,1.03,0.0,0.0,1.0,-0.06,59,54
11:16:00.539,0.03,1.03,-0.06,0.03,0.97,-0.06,107,171
11:16:00.548,0.03,1.0,0.0,0.0,1.03,-0.03,56,87
11:16:00.559,0.03,1.06,-0.03,0.03,0.97,-0.03,84,126
11:16:00.574,0.03,1.03,0.0,0.0,1.0,-0.06,45,141
11:16:00.579,0.03,1.06,0.0,0.03,1.0,-0.09,102,141
11:16:00.589,0.03,1.03,-0.03,-0.03,1.06,-0.12,53,53
11:16:00.599,0.0,1.03,0.0,0.09,1.09,-0.12,101,168
11:16:00.609,0.03,0.97,-0.03,0.0,1.03,-0.12,53,79
11:16:00.621,0.0,1.03,-0.03,0.03,1.03,-0.06,89,122
11:16:00.630,0.03,1.0,-0.03,0.0,1.03,-0.06,47,28
11:16:00.641,0.03,1.03,-0.03,0.03,0.97,-0.06,109,163
11:16:00.650,0.03,1.03,0.0,0.03,1.0,-0.06,57,103
11:16:00.660,0.03,1.06,-0.03,0.03,0.94,-0.03,99,11
11:16:00.670,0.03,1.06,0.0,0.03,0.97,-0.06,52,89
11:16:00.679,0.06,1.06,-0.03,0.06,1.03,-0.06,100,139
11:16:00.690,0.03,1.0,-0.03,0.03,1.03,-0.06,51,95
11:16:00.701,0.03,1.03,0.0,0.03,1.03,-0.03,91,137
11:16:00.710,0.0,1.03,-0.03,0.0,1.03,-0.09,43,0
11:16:00.720,0.03,1.03,0.0,0.06,1.0,-0.06,95,199
11:16:00.729,0.03,1.03,-0.03,0.03,1.03,-0.16,57,82
11:16:00.739,0.03,1.09,0.0,0.0,1.0,-0.06,156,69
11:16:00.750,0.03,1.03,-0.03,0.03,0.97,-0.06,50,77
11:16:00.759,0.03,1.03,0.0,0.03,0.97,-0.03,84,137
11:16:00.769,0.03,1.0,-0.03,0.03,0.97,-0.03,45,154
11:16:00.782,0.03,1.0,-0.03,0.03,1.0,-0.03,89,117
11:16:00.789,0.03,1.0,-0.03,0.03,0.97,-0.09,57,119
11:16:00.798,0.03,1.06,0.0,0.0,0.97,-0.03,90,124
11:16:00.808,0.03,1.03,-0.03,0.06,1.06,-0.03,53,79
11:16:00.819,0.03,1.06,0.0,0.06,1.0,-0.09,100,111
11:16:00.831,0.03,1.03,-0.03,0.03,0.97,-0.03,53,115
11:16:00.843,0.0,1.03,-0.03,0.0,1.0,-0.03,94,106
11:16:00.850,0.03,1.0,-0.03,0.0,0.94,-0.06,54,111
11:16:00.874,0.03,1.03,-0.03,0.03,1.03,-0.06,93,87
11:16:00.874,0.03,1.0,-0.03,0.03,1.0,-0.09,47,51
11:16:00.879,0.03,1.03,0.0,0.03,1.0,0.0,91,141
11:16:00.891,0.03,1.0,0.0,0.03,0.94,-0.03,70,73
11:16:00.899,0.0,1.06,-0.03,0.0,1.0,0.0,79,118
11:16:00.909,0.03,1.03,-0.03,0.03,0.97,-0.09,78,83
11:16:00.925,0.03,1.0,0.0,0.03,0.97,-0.09,100,91
11:16:00.929,0.03,1.03,-0.03,0.06,1.0,-0.09,62,135
11:16:00.955,0.03,1.0,0.0,0.03,0.97,-0.06,97,31
11:16:00.958,0.03,1.06,-0.03,0.03,1.09,-0.09,57,133
11:16:00.960,0.03,1.0,0.0,0.0,1.0,-0.09,89,101
11:16:00.979,0.0,1.03,0.0,0.06,1.0,-0.06,61,137
11:16:00.980,0.03,1.03,0.0,0.0,1.0,-0.03,89,143
11:16:00.990,0.03,1.03,-0.03,0.03,0.97,-0.12,57,71
11:16:00.999,0.03,1.0,-0.03,0.0,1.0,-0.06,93,137
11:16:01.009,0.03,1.0,-0.03,0.03,0.97,-0.06,55,81
11:16:01.019,0.06,0.97,0.0,0.0,1.0,-0.03,93,139
11:16:01.029,0.03,1.06,-0.03,0.03,1.0,-0.09,63,159
11:16:01.039,0.03,1.03,-0.03,0.03,1.0,-0.06,81,3
11:16:01.050,0.0,1.06,0.0,0.06,1.09,-0.03,84,167
11:16:01.061,0.03,1.03,-0.03,0.0,1.0,-0.09,89,116
11:16:01.071,0.03,1.06,-0.03,0.0,1.03,-0.09,68,105
11:16:01.080,0.03,1.0,0.0,0.06,0.97,-0.09,87,123
11:16:01.090,0.0,1.0,-0.03,0.0,1.0,-0.06,57,51
11:16:01.100,0.03,1.03,0.0,0.03,1.03,-0.03,85,127
11:16:01.110,0.03,1.03,-0.03,0.0,1.0,-0.12,61,91
11:16:01.120,0.03,1.03,0.03,0.0,1.03,-0.03,83,138
11:16:01.130,0.03,1.0,-0.03,0.03,0.97,-0.06,70,117
11:16:01.140,0.0,1.06,0.0,0.0,1.0,-0.03,73,88
11:16:01.149,0.03,1.03,-0.06,0.0,1.0,0.0,74,83
11:16:01.160,0.03,1.0,-0.03,0.0,0.97,-0.03,83,99
11:16:01.177,0.03,1.0,-0.03,0.03,1.0,-0.03,70,107
11:16:01.181,0.03,1.03,-0.03,0.0,0.94,-0.03,81,122
11:16:01.190,0.03,1.06,0.0,0.0,1.03,0.03,69,85
11:16:01.200,0.06,1.03,-0.03,0.0,0.94,0.0,85,183
11:16:01.210,0.03,1.06,0.0,-0.03,1.06,0.03,69,159
11:16:01.221,0.03,1.03,0.0,0.03,1.0,-0.06,83,69
11:16:01.229,0.03,1.06,0.0,0.0,1.0,0.0,77,103
11:16:01.240,0.03,1.03,-0.03,0.03,0.97,-0.09,77,115
11:16:01.250,0.03,1.03,0.0,0.06,1.03,-0.06,67,87
11:16:01.260,0.03,1.0,-0.03,0.06,0.97,-0.06,86,143
11:16:01.270,0.03,1.06,0.0,0.03,1.03,-0.06,61,35
11:16:01.279,0.03,1.03,-0.03,0.0,1.0,-0.09,76,135
11:16:01.289,0.0,1.03,0.0,0.06,1.06,-0.09,69,43
11:16:01.302,0.03,1.0,-0.03,0.03,1.0,-0.09,89,121
11:16:01.309,0.0,1.06,-0.03,0.03,1.09,-0.03,63,87
11:16:01.319,0.03,1.0,-0.03,0.03,1.0,-0.06,84,43
11:16:01.329,0.0,1.0,0.0,0.0,1.0,-0.03,57,115
11:16:01.340,0.03,1.03,-0.03,0.06,0.94,-0.09,85,53
11:16:01.350,0.03,1.06,0.0,0.0,1.0,-0.03,51,26
11:16:01.361,0.03,1.06,-0.06,0.03,0.97,-0.09,101,173
11:16:01.370,0.03,1.0,0.0,0.0,1.03,-0.06,53,75
11:16:01.379,0.0,1.09,-0.03,0.03,0.97,-0.03,92,216
11:16:01.390,0.03,1.0,-0.03,0.03,1.03,-0.03,48,10
11:16:01.406,0.03,1.03,0.0,0.06,0.97,0.0,94,183
11:16:01.409,0.03,1.0,-0.06,0.0,1.03,0.03,59,108
11:16:01.419,0.03,1.06,-0.03,0.0,0.94,0.0,89,75
11:16:01.429,0.03,1.03,-0.03,0.03,1.06,-0.06,51,125
11:16:01.439,0.03,1.06,0.0,0.03,1.03,-0.03,93,123
11:16:01.449,0.0,1.0,-0.03,0.0,1.09,-0.06,56,83
11:16:01.459,0.03,1.03,-0.03,0.06,1.03,-0.12,93,104
11:16:01.474,0.03,1.06,0.0,0.0,1.09,-0.09,61,28
11:16:01.479,0.03,1.03,-0.03,0.0,1.0,-0.09,106,140
11:16:01.489,0.03,1.0,0.03,0.0,1.0,-0.06,55,5
11:16:01.499,0.03,1.03,-0.03,0.03,0.94,-0.09,99,137
11:16:01.509,0.03,1.03,0.0,0.0,0.97,-0.06,54,23
11:16:01.519,0.03,1.06,0.0,0.03,0.97,-0.03,97,147
11:16:01.529,0.03,1.03,0.0,0.0,1.0,-0.06,51,89
11:16:01.539,0.03,1.03,-0.03,0.03,1.0,-0.06,103,127
11:16:01.549,0.03,1.03,0.0,0.0,1.06,-0.09,56,99
11:16:01.559,0.03,1.03,-0.03,0.0,1.0,-0.09,101,131
11:16:01.569,0.03,1.0,-0.03,0.0,1.03,-0.12,45,43
11:16:01.579,0.03,1.03,-0.03,0.06,1.0,-0.09,95,116
11:16:01.588,0.03,1.06,-0.03,0.03,1.0,-0.03,51,105
11:16:01.600,0.03,1.03,0.0,0.03,1.0,-0.06,93,62
11:16:01.611,0.03,1.0,-0.03,0.03,1.0,-0.06,47,88
11:16:01.620,0.03,1.03,-0.03,0.0,0.97,-0.09,93,147
11:16:01.630,0.03,1.0,-0.03,0.0,1.0,-0.03,48,122
11:16:01.639,0.03,1.03,0.0,0.03,1.03,-0.03,93,116
11:16:01.651,0.03,1.0,-0.03,0.03,1.0,-0.06,47,91
11:16:01.660,0.03,1.03,0.0,0.09,1.03,-0.06,110,171
11:16:01.669,0.03,1.03,-0.03,0.0,1.0,-0.06,58,95
11:16:01.680,0.03,1.03,-0.03,0.0,1.0,-0.06,84,141
11:16:01.690,0.03,1.0,0.0,0.03,1.0,-0.09,55,127
11:16:01.699,0.0,1.03,-0.03,0.03,0.97,-0.06,82,108
11:16:01.712,0.03,1.0,-0.03,0.03,0.97,-0.06,56,93
11:16:01.719,0.0,1.0,0.0,0.0,0.97,-0.06,104,43
11:16:01.729,0.03,1.0,-0.03,0.03,0.97,-0.06,50,175
11:16:01.739,0.0,1.0,0.0,-0.03,1.03,0.0,86,87
11:16:01.750,0.03,1.06,-0.03,0.03,1.03,-0.06,52,59
11:16:01.775,0.03,1.03,0.0,0.03,1.0,-0.06,103,81
11:16:01.775,0.03,1.06,-0.03,0.03,1.0,-0.03,57,123
11:16:01.779,0.03,0.97,0.0,-0.03,1.0,-0.09,83,89
11:16:01.789,0.03,1.09,-0.03,0.03,1.06,-0.09,58,71
11:16:01.800,0.03,0.97,-0.03,0.03,1.0,-0.06,93,112
11:16:01.809,0.03,1.03,-0.03,0.06,0.97,-0.06,62,181
11:16:01.818,0.03,1.0,-0.03,-0.03,0.97,-0.06,82,59
11:16:01.829,0.03,1.09,-0.03,0.0,1.03,0.03,45,147
11:16:01.839,0.03,1.0,-0.03,0.0,1.03,-0.06,97,84
11:16:01.848,0.03,1.03,-0.03,0.06,0.97,-0.06,53,154
11:16:01.859,0.03,1.0,0.0,0.03,1.0,-0.09,99,88
11:16:01.869,0.03,1.03,-0.03,0.0,1.06,-0.03,60,115
11:16:01.881,0.06,1.0,0.0,0.03,1.03,-0.06,92,151
11:16:01.891,0.03,1.03,-0.03,0.03,1.03,-0.03,58,141
11:16:01.899,0.0,1.03,0.0,0.0,1.03,-0.03,86,10
11:16:01.910,0.03,1.06,-0.03,0.06,1.06,-0.06,57,99
11:16:01.919,0.03,1.0,0.03,0.03,1.03,-0.09,99,127
11:16:01.929,0.03,1.06,-0.03,0.03,1.03,-0.03,71,159
11:16:01.939,0.03,0.97,0.0,0.0,1.03,-0.06,77,47
11:16:01.949,0.03,1.06,-0.03,0.06,1.0,-0.09,67,183
11:16:01.959,0.03,0.97,0.0,0.0,0.97,-0.06,97,90
11:16:01.970,0.03,1.03,-0.03,0.03,1.03,-0.06,53,105
11:16:01.980,0.03,0.97,0.0,0.0,1.03,-0.12,78,17
11:16:01.990,0.0,1.06,-0.03,0.03,1.03,-0.06,61,197
11:16:02.000,0.06,1.0,-0.06,0.03,1.0,-0.09,91,125
11:16:02.010,0.03,1.0,0.0,0.0,0.91,-0.06,63,68
11:16:02.021,0.03,1.03,-0.03,0.03,0.97,-0.06,83,95
11:16:02.030,0.06,1.06,0.0,0.0,1.0,0.0,57,117
11:16:02.039,0.03,1.03,-0.03,0.03,0.97,-0.06,90,116
11:16:02.050,0.03,1.03,0.0,0.0,1.03,-0.06,62,85
